iteration,cv_r2,test_r2,real_cv_r2,real_test_r2
37,-0.5712093495142444,-0.6275643849696824,0.741358677980276,0.8307904337091268
38,-0.4971681785325215,-0.6022917402840584,0.741358677980276,0.8307904337091268
39,-0.46524641616262113,-0.4183883449728947,0.741358677980276,0.8307904337091268
40,-0.4497286610381159,-0.5482179458407219,0.741358677980276,0.8307904337091268
41,-0.5590044572127344,-0.5265316292957596,0.741358677980276,0.8307904337091268
42,-0.4454335902479257,-0.5885674123516298,0.741358677980276,0.8307904337091268
43,-0.5493542275202324,-0.5401943077649951,0.741358677980276,0.8307904337091268
44,-0.4737381391071853,-0.44879962201038537,0.741358677980276,0.8307904337091268
45,-0.4033405025579916,-0.39284706197190333,0.741358677980276,0.8307904337091268
46,-0.47262694503711644,-0.4338341091383793,0.741358677980276,0.8307904337091268
47,-0.47975911324799314,-0.3934986137806078,0.741358677980276,0.8307904337091268
48,-0.4416152405599888,-0.4169480168849884,0.741358677980276,0.8307904337091268
49,-0.58900917382503,-0.3838598587620774,0.741358677980276,0.8307904337091268
50,-0.5160562394608967,-0.5568798620976168,0.741358677980276,0.8307904337091268
51,-0.4697986348767145,-0.42689038055264206,0.741358677980276,0.8307904337091268
52,-0.533662913791604,-0.4155513134443065,0.741358677980276,0.8307904337091268
53,-0.46357490236240456,-0.6390612868910681,0.741358677980276,0.8307904337091268
54,-0.4946104350502102,-0.5070772384656899,0.741358677980276,0.8307904337091268
55,-0.49632001455241015,-0.5038808766357223,0.741358677980276,0.8307904337091268
56,-0.5431551989162765,-0.5384154463009421,0.741358677980276,0.8307904337091268
57,-0.47313683984585475,-0.4791641559749058,0.741358677980276,0.8307904337091268
58,-0.5524177813748133,-0.19362087835839348,0.741358677980276,0.8307904337091268
59,-0.4315329501864298,-0.2408881318120102,0.741358677980276,0.8307904337091268
60,-0.3778805968269407,-0.5224514999549537,0.741358677980276,0.8307904337091268
61,-0.5256766514653026,-0.8015581844853257,0.741358677980276,0.8307904337091268
62,-0.6329117580773491,-0.714766683842643,0.741358677980276,0.8307904337091268
63,-0.485296696934329,-0.3112306528822437,0.741358677980276,0.8307904337091268
64,-0.41625537259195033,-0.5266568973905579,0.741358677980276,0.8307904337091268
65,-0.36867013488433786,-0.613038303783672,0.741358677980276,0.8307904337091268
66,-0.5542731319479535,-0.39758589195903915,0.741358677980276,0.8307904337091268
67,-0.5603183826150118,-0.6187263904519402,0.741358677980276,0.8307904337091268
68,-0.5535630577291927,-0.27958054120220655,0.741358677980276,0.8307904337091268
69,-0.5915579771786137,-0.29637445116669014,0.741358677980276,0.8307904337091268
70,-0.4960280852421276,-0.4704908740383238,0.741358677980276,0.8307904337091268
71,-0.43035667651610404,-0.6127662181562019,0.741358677980276,0.8307904337091268
72,-0.43027857938176794,-0.685367014605661,0.741358677980276,0.8307904337091268
73,-0.4802223806808764,-0.29233709430768884,0.741358677980276,0.8307904337091268
74,-0.4279059286311565,-0.5600498717447817,0.741358677980276,0.8307904337091268
75,-0.3583349882074559,-0.43666362115390256,0.741358677980276,0.8307904337091268
76,-0.5294051106570548,-0.4201555341384764,0.741358677980276,0.8307904337091268
77,-0.502838380951591,-0.4308724966834492,0.741358677980276,0.8307904337091268
78,-0.518568649575972,-0.670524214228756,0.741358677980276,0.8307904337091268
79,-0.43396873877978537,-0.4867229998415661,0.741358677980276,0.8307904337091268
80,-0.5169635898390486,-0.350283590136514,0.741358677980276,0.8307904337091268
81,-0.4551980176913326,-0.39938752996343485,0.741358677980276,0.8307904337091268
82,-0.5291904469624512,-0.5699315853626707,0.741358677980276,0.8307904337091268
83,-0.4424849991383337,-0.5068755050026836,0.741358677980276,0.8307904337091268
84,-0.5338936497438359,-0.5333350154922651,0.741358677980276,0.8307904337091268
85,-0.49396005227272965,-0.43764425908695914,0.741358677980276,0.8307904337091268
86,-0.5116590445130044,-0.5309792499016395,0.741358677980276,0.8307904337091268
87,-0.42092765917685143,-0.2747928783308524,0.741358677980276,0.8307904337091268
88,-0.5609148517840614,-0.3240413107105655,0.741358677980276,0.8307904337091268
89,-0.4674034756909366,-0.4694776848187783,0.741358677980276,0.8307904337091268
90,-0.56089383139657,-0.2230438372413095,0.741358677980276,0.8307904337091268
91,-0.5838179711360312,-0.3060313224298903,0.741358677980276,0.8307904337091268
92,-0.5061905078472854,-0.5372487808335424,0.741358677980276,0.8307904337091268
93,-0.4593856924532179,-0.5850867335462044,0.741358677980276,0.8307904337091268
94,-0.5438460863723839,-0.5901496140945166,0.741358677980276,0.8307904337091268
95,-0.5733483576750026,-0.6042709317694757,0.741358677980276,0.8307904337091268
96,-0.4341123671960186,-0.47735817699785144,0.741358677980276,0.8307904337091268
97,-0.40023942204781804,-0.5029086302445598,0.741358677980276,0.8307904337091268
98,-0.4474388764796601,-0.4782309565914138,0.741358677980276,0.8307904337091268
99,-0.46186477139199267,-0.4111838112942958,0.741358677980276,0.8307904337091268
100,-0.5187501030080716,-0.48031774076473743,0.741358677980276,0.8307904337091268
