iteration,cv_r2,test_r2,real_cv_r2,real_test_r2
62,-0.6611650928299484,-0.7652998869191385,0.7431501891654877,0.8289803983305145
63,-0.523888542368207,-0.5595906252335141,0.7431501891654877,0.8289803983305145
64,-0.5066081646263608,-0.7041887046231945,0.7431501891654877,0.8289803983305145
65,-0.45301664537572295,-0.7185080569964313,0.7431501891654877,0.8289803983305145
66,-0.6603640390816615,-0.5358509621609535,0.7431501891654877,0.8289803983305145
67,-0.5791463076559579,-0.6559978259930086,0.7431501891654877,0.8289803983305145
68,-0.5823292226401928,-0.3845068478327449,0.7431501891654877,0.8289803983305145
69,-0.632000427872615,-0.3736641552874509,0.7431501891654877,0.8289803983305145
70,-0.5869826772574773,-0.613040921319757,0.7431501891654877,0.8289803983305145
71,-0.5301012826086866,-0.7077957166390603,0.7431501891654877,0.8289803983305145
72,-0.4863916814358486,-0.686061849747029,0.7431501891654877,0.8289803983305145
73,-0.604789957998598,-0.3380037387480288,0.7431501891654877,0.8289803983305145
74,-0.44504329717054647,-0.6772842845683926,0.7431501891654877,0.8289803983305145
75,-0.4436973690535809,-0.48121235872443413,0.7431501891654877,0.8289803983305145
76,-0.5799435320244005,-0.44873833600409285,0.7431501891654877,0.8289803983305145
77,-0.5941956082857431,-0.36661162999471797,0.7431501891654877,0.8289803983305145
78,-0.5366268294906151,-0.7252736591873135,0.7431501891654877,0.8289803983305145
79,-0.6229058548666752,-0.4172708035865391,0.7431501891654877,0.8289803983305145
80,-0.5907067715632046,-0.35557846900450696,0.7431501891654877,0.8289803983305145
81,-0.48018473869705824,-0.4554798524364756,0.7431501891654877,0.8289803983305145
82,-0.5884441088242172,-0.5529989113086926,0.7431501891654877,0.8289803983305145
83,-0.5454422201758561,-0.5536868558971735,0.7431501891654877,0.8289803983305145
84,-0.5975814612188073,-0.6011899716060995,0.7431501891654877,0.8289803983305145
85,-0.5413344681385046,-0.5243018143471441,0.7431501891654877,0.8289803983305145
86,-0.5056836102728919,-0.3825381842744744,0.7431501891654877,0.8289803983305145
87,-0.49251367083964526,-0.30572005532577684,0.7431501891654877,0.8289803983305145
88,-0.6487073062871828,-0.41250607817507445,0.7431501891654877,0.8289803983305145
89,-0.5393766352786507,-0.537157904100819,0.7431501891654877,0.8289803983305145
90,-0.571517644260042,-0.3001522916028545,0.7431501891654877,0.8289803983305145
91,-0.6584421494161263,-0.4454418937404583,0.7431501891654877,0.8289803983305145
92,-0.6870597618377066,-0.638545805420746,0.7431501891654877,0.8289803983305145
93,-0.5223547820797398,-0.5921047766358991,0.7431501891654877,0.8289803983305145
94,-0.593538274751001,-0.5438220293458722,0.7431501891654877,0.8289803983305145
95,-0.6493293858112338,-0.585073964869036,0.7431501891654877,0.8289803983305145
96,-0.5081800820610691,-0.4536856297593981,0.7431501891654877,0.8289803983305145
97,-0.470961175295625,-0.6725504712199128,0.7431501891654877,0.8289803983305145
98,-0.502975173480728,-0.49433230483504653,0.7431501891654877,0.8289803983305145
99,-0.5712116285384319,-0.3994545877375759,0.7431501891654877,0.8289803983305145
100,-0.572180058956146,-0.5180586161576788,0.7431501891654877,0.8289803983305145
