iteration,test_r2,best_val_loss,epochs,failed,real_test_r2
80,-0.00806052301350535,0.32560569047927856,52,0,0.7264215024945287
81,-0.025346622193090917,0.323571115732193,76,0,0.7264215024945287
82,-0.049148652098787826,0.32877790927886963,59,0,0.7264215024945287
83,-0.023638748971168688,0.33291295170783997,53,0,0.7264215024945287
84,-0.01614408170956061,0.3296806514263153,66,0,0.7264215024945287
85,-0.0619910461376485,0.3429083526134491,65,0,0.7264215024945287
86,-0.04148634948234564,0.34105485677719116,63,0,0.7264215024945287
87,-0.050988240969117804,0.32611337304115295,60,0,0.7264215024945287
88,-0.08766647545124662,0.32451221346855164,70,0,0.7264215024945287
89,-0.0531550232793927,0.3277764320373535,71,0,0.7264215024945287
90,-0.12566543782689243,0.32943037152290344,73,0,0.7264215024945287
91,-0.13045006923162927,0.3164387047290802,84,0,0.7264215024945287
92,-0.10941461786018647,0.32582730054855347,58,0,0.7264215024945287
93,-0.06693806596645624,0.3227413296699524,62,0,0.7264215024945287
94,-0.05687617069918116,0.31638041138648987,83,0,0.7264215024945287
95,-0.07331148280122357,0.32783639430999756,54,0,0.7264215024945287
96,-0.09297742128856679,0.3203626275062561,66,0,0.7264215024945287
97,-0.007748049398955903,0.3434557020664215,46,0,0.7264215024945287
98,-0.06427291127170198,0.32494300603866577,62,0,0.7264215024945287
99,-0.06771035949286408,0.3317629396915436,58,0,0.7264215024945287
100,0.00804850648340516,0.34362298250198364,58,0,0.7264215024945287
