iteration,cv_r2,test_r2,real_cv_r2,real_test_r2
82,-0.6288703172690742,-0.6061970123622142,0.7377201051933069,0.8443351499749184
83,-0.48322773926245716,-0.49562668369167784,0.7377201051933069,0.8443351499749184
84,-0.5661935924345887,-0.6106843077125901,0.7377201051933069,0.8443351499749184
85,-0.4585131641702157,-0.5410329671074667,0.7377201051933069,0.8443351499749184
86,-0.5747067297721987,-0.4398617346117033,0.7377201051933069,0.8443351499749184
87,-0.5369683519814796,-0.34263146214494067,0.7377201051933069,0.8443351499749184
88,-0.6667550169776689,-0.3867483167860877,0.7377201051933069,0.8443351499749184
89,-0.5534064393443334,-0.71603003625753,0.7377201051933069,0.8443351499749184
90,-0.5641275332575695,-0.37421309879819686,0.7377201051933069,0.8443351499749184
91,-0.5996227899957076,-0.5048155934990344,0.7377201051933069,0.8443351499749184
92,-0.6925358239777318,-0.6348686208050063,0.7377201051933069,0.8443351499749184
93,-0.5926797255590073,-0.5501530630985207,0.7377201051933069,0.8443351499749184
94,-0.6447874985700608,-0.5819589534905971,0.7377201051933069,0.8443351499749184
95,-0.5913187058681564,-0.6296232391608398,0.7377201051933069,0.8443351499749184
96,-0.518004102183745,-0.5662561200787897,0.7377201051933069,0.8443351499749184
97,-0.5542542418997334,-0.5911993481481752,0.7377201051933069,0.8443351499749184
98,-0.5723737989988045,-0.5423594390850173,0.7377201051933069,0.8443351499749184
99,-0.48735746178594985,-0.4265771660294355,0.7377201051933069,0.8443351499749184
100,-0.5481361063734836,-0.5894171585863324,0.7377201051933069,0.8443351499749184
