iteration,cv_r2,test_r2,real_cv_r2,real_test_r2
47,-0.2472490625642969,-0.10910697239995293,0.7385739820798657,0.8519833499189866
48,-0.29255051835065704,-0.22929579856581817,0.7385739820798657,0.8519833499189866
49,-0.2989162497157434,-0.11795211928256522,0.7385739820798657,0.8519833499189866
50,-0.3077331613188242,-0.33569889893303495,0.7385739820798657,0.8519833499189866
51,-0.2811916028988719,-0.23415869039000348,0.7385739820798657,0.8519833499189866
52,-0.31235207498168327,-0.27256140644577775,0.7385739820798657,0.8519833499189866
53,-0.25784946333697933,-0.33960764836172674,0.7385739820798657,0.8519833499189866
54,-0.2974349531625734,-0.23637331268564443,0.7385739820798657,0.8519833499189866
55,-0.29790839821510334,-0.14045411667265917,0.7385739820798657,0.8519833499189866
56,-0.29300971182832514,-0.26568542109998283,0.7385739820798657,0.8519833499189866
57,-0.3265821307521015,-0.25242255489100773,0.7385739820798657,0.8519833499189866
58,-0.2681251386582201,0.012562967065465114,0.7385739820798657,0.8519833499189866
59,-0.25340368633318555,-0.0924142383453519,0.7385739820798657,0.8519833499189866
60,-0.19891254109584292,-0.3458342669609298,0.7385739820798657,0.8519833499189866
61,-0.3235980676689281,-0.4330019341608793,0.7385739820798657,0.8519833499189866
62,-0.3456013466064852,-0.36066027151810776,0.7385739820798657,0.8519833499189866
63,-0.28353165317428125,-0.172589608915795,0.7385739820798657,0.8519833499189866
64,-0.21167622062488373,-0.39177385950471266,0.7385739820798657,0.8519833499189866
65,-0.1575846991578807,-0.42821278284544095,0.7385739820798657,0.8519833499189866
66,-0.3345072649892338,-0.23361886143262267,0.7385739820798657,0.8519833499189866
67,-0.2542256902800092,-0.18675165021338858,0.7385739820798657,0.8519833499189866
68,-0.3272399864838212,-0.06311522738043562,0.7385739820798657,0.8519833499189866
69,-0.35357119418344934,-0.07740163366846486,0.7385739820798657,0.8519833499189866
70,-0.26533245090616764,-0.22030996384615031,0.7385739820798657,0.8519833499189866
71,-0.24885496542265603,-0.2846554341721397,0.7385739820798657,0.8519833499189866
72,-0.23939953965248423,-0.36065949950688747,0.7385739820798657,0.8519833499189866
73,-0.27641071225982544,-0.13972861621517452,0.7385739820798657,0.8519833499189866
74,-0.2572909231608602,-0.33028943386161314,0.7385739820798657,0.8519833499189866
75,-0.23994729702166923,-0.2694264773591226,0.7385739820798657,0.8519833499189866
76,-0.254589180810801,-0.29840300771619543,0.7385739820798657,0.8519833499189866
77,-0.2739635077377002,-0.16184525273516193,0.7385739820798657,0.8519833499189866
78,-0.23136927078158465,-0.3966429198297723,0.7385739820798657,0.8519833499189866
79,-0.2934897697839016,-0.17342024595129257,0.7385739820798657,0.8519833499189866
80,-0.29554396060071714,-0.19969207173008274,0.7385739820798657,0.8519833499189866
81,-0.22847271924065876,-0.13448233808248022,0.7385739820798657,0.8519833499189866
82,-0.29165031211820536,-0.29819433903603887,0.7385739820798657,0.8519833499189866
83,-0.2583667228583019,-0.27132222033634834,0.7385739820798657,0.8519833499189866
84,-0.3744563222872622,-0.2978047580226888,0.7385739820798657,0.8519833499189866
85,-0.2617098146890787,-0.3028465440048813,0.7385739820798657,0.8519833499189866
86,-0.24343789150974787,-0.12285661689702398,0.7385739820798657,0.8519833499189866
87,-0.21235684945358582,-0.17546427644731888,0.7385739820798657,0.8519833499189866
88,-0.34383826790126154,-0.1605508851573998,0.7385739820798657,0.8519833499189866
89,-0.2786345157174002,-0.248157428286925,0.7385739820798657,0.8519833499189866
90,-0.25560509609533266,-0.06378790175075677,0.7385739820798657,0.8519833499189866
91,-0.3109852853968479,-0.18820056132298313,0.7385739820798657,0.8519833499189866
92,-0.28943177025268996,-0.19274586379945258,0.7385739820798657,0.8519833499189866
93,-0.26873528279718456,-0.2841433711758461,0.7385739820798657,0.8519833499189866
94,-0.29094398477678246,-0.27177708786336496,0.7385739820798657,0.8519833499189866
95,-0.2950726303780763,-0.2720513418619963,0.7385739820798657,0.8519833499189866
96,-0.28868094340001527,-0.16758193544836564,0.7385739820798657,0.8519833499189866
97,-0.23048130625022675,-0.20693594141513816,0.7385739820798657,0.8519833499189866
98,-0.2513666755449114,-0.2134091029460441,0.7385739820798657,0.8519833499189866
99,-0.2626475698352019,-0.20775445991460928,0.7385739820798657,0.8519833499189866
100,-0.23994750702881742,-0.24338315616279793,0.7385739820798657,0.8519833499189866
