iteration,cv_r2,test_r2,real_cv_r2,real_test_r2
1,-0.38654381441451013,-0.3732318467778528,0.7356567231871715,0.8506665389721707
2,-0.4418917010483187,-0.3514649632103468,0.7356567231871715,0.8506665389721707
3,-0.32102431206684817,-0.5704434903585744,0.7356567231871715,0.8506665389721707
4,-0.46894203097540144,-0.28783548704860884,0.7356567231871715,0.8506665389721707
5,-0.47522638006087714,-0.36439921817796916,0.7356567231871715,0.8506665389721707
6,-0.47323632593967346,-0.42425153488486367,0.7356567231871715,0.8506665389721707
7,-0.42964615256076505,-0.5374433744688623,0.7356567231871715,0.8506665389721707
8,-0.3582286820530028,-0.16791635578414388,0.7356567231871715,0.8506665389721707
9,-0.4349098253405842,-0.5286646842566582,0.7356567231871715,0.8506665389721707
10,-0.5273261546803074,-0.40821504374350615,0.7356567231871715,0.8506665389721707
11,-0.49795327882947865,-0.385008404479773,0.7356567231871715,0.8506665389721707
12,-0.4702941743041107,-0.4979927816491889,0.7356567231871715,0.8506665389721707
13,-0.4715969714174095,-0.513611354108825,0.7356567231871715,0.8506665389721707
14,-0.47980118885317147,-0.3795915358669968,0.7356567231871715,0.8506665389721707
15,-0.49601813208525114,-0.5439097574603358,0.7356567231871715,0.8506665389721707
16,-0.43480960220726195,-0.31178677968090485,0.7356567231871715,0.8506665389721707
17,-0.4347145956746205,-0.3176772142546218,0.7356567231871715,0.8506665389721707
18,-0.3475580984905014,-0.3764361097381228,0.7356567231871715,0.8506665389721707
19,-0.45496972825681076,-0.3006221054699314,0.7356567231871715,0.8506665389721707
20,-0.4573975011203221,-0.3658385358843239,0.7356567231871715,0.8506665389721707
21,-0.40158955618996456,-0.3494086321156724,0.7356567231871715,0.8506665389721707
22,-0.43281081301322005,-0.41936923606623777,0.7356567231871715,0.8506665389721707
23,-0.3894714173357037,-0.3816632894181162,0.7356567231871715,0.8506665389721707
24,-0.454210371462972,-0.40920419018366383,0.7356567231871715,0.8506665389721707
25,-0.3500135122608909,-0.3984962291407026,0.7356567231871715,0.8506665389721707
26,-0.3313209361387528,-0.5570227038127225,0.7356567231871715,0.8506665389721707
27,-0.46383370823442027,-0.26023214801910544,0.7356567231871715,0.8506665389721707
28,-0.46956624424255083,-0.364445181704381,0.7356567231871715,0.8506665389721707
29,-0.5627294788541735,-0.5126572109898246,0.7356567231871715,0.8506665389721707
30,-0.4095608106616663,-0.34063018163620673,0.7356567231871715,0.8506665389721707
31,-0.43814965795059474,-0.42327999952944007,0.7356567231871715,0.8506665389721707
32,-0.40711478034724446,-0.4241525844048426,0.7356567231871715,0.8506665389721707
33,-0.43213453919966155,-0.4496706941643738,0.7356567231871715,0.8506665389721707
34,-0.45793429961740484,-0.6796529066352859,0.7356567231871715,0.8506665389721707
35,-0.5603593062041294,-0.35714900373195735,0.7356567231871715,0.8506665389721707
36,-0.47939788846100023,-0.581108101639072,0.7356567231871715,0.8506665389721707
37,-0.5151974547137101,-0.6215154736190627,0.7356567231871715,0.8506665389721707
38,-0.49283894248349436,-0.5910843800940602,0.7356567231871715,0.8506665389721707
39,-0.417881949606237,-0.35572908268209535,0.7356567231871715,0.8506665389721707
40,-0.372074351642437,-0.5014857089026987,0.7356567231871715,0.8506665389721707
41,-0.4834983149571837,-0.42206677691175853,0.7356567231871715,0.8506665389721707
42,-0.36383248326677886,-0.5832153882528697,0.7356567231871715,0.8506665389721707
43,-0.4611231369951791,-0.5285523370602307,0.7356567231871715,0.8506665389721707
44,-0.4280009073592558,-0.39336071778402637,0.7356567231871715,0.8506665389721707
45,-0.3484585999057229,-0.35352140161380863,0.7356567231871715,0.8506665389721707
46,-0.5045127437308654,-0.40222449860080456,0.7356567231871715,0.8506665389721707
47,-0.44684685497609367,-0.3980854778761178,0.7356567231871715,0.8506665389721707
48,-0.4163574490124322,-0.40036768877147777,0.7356567231871715,0.8506665389721707
