iteration,test_r2,best_val_loss,epochs,failed,real_test_r2
46,-0.023973056469174248,0.3026926815509796,49,0,0.7667063680943647
47,-0.028424128138216043,0.2995474636554718,50,0,0.7667063680943647
48,-0.09727852956931571,0.3148864507675171,47,0,0.7667063680943647
49,0.0089705146637028,0.3002657890319824,42,0,0.7667063680943647
50,-0.011550239186420841,0.303098201751709,48,0,0.7667063680943647
51,-0.01842257934429603,0.3015369772911072,48,0,0.7667063680943647
52,-0.08043076826137407,0.31369683146476746,54,0,0.7667063680943647
53,-0.01283234144517853,0.3013325035572052,42,0,0.7667063680943647
54,-0.06361251966011516,0.3039356470108032,51,0,0.7667063680943647
55,-0.051686636380594786,0.30730512738227844,55,0,0.7667063680943647
56,-0.005640226116471858,0.31015652418136597,47,0,0.7667063680943647
57,-0.059312955973362724,0.3018295168876648,46,0,0.7667063680943647
58,-0.04083171150603393,0.29721367359161377,48,0,0.7667063680943647
59,-0.03917265845915119,0.3002453148365021,47,0,0.7667063680943647
60,-0.009346801384385817,0.3076379895210266,48,0,0.7667063680943647
61,-0.01297064871168474,0.30309343338012695,52,0,0.7667063680943647
62,-0.011896439943794412,0.2991863191127777,49,0,0.7667063680943647
63,0.00043558913287822243,0.306752473115921,53,0,0.7667063680943647
64,-0.05386967920755836,0.30521267652511597,53,0,0.7667063680943647
65,-0.001197052090096129,0.312175452709198,38,0,0.7667063680943647
66,-0.02582274231313808,0.30230873823165894,50,0,0.7667063680943647
67,-0.047793208378790863,0.3073146939277649,51,0,0.7667063680943647
68,-0.04280294518827432,0.30253908038139343,50,0,0.7667063680943647
69,-0.018266696291324713,0.30329370498657227,47,0,0.7667063680943647
70,-0.038340458317395854,0.30839771032333374,41,0,0.7667063680943647
71,-0.01650099521925874,0.30370596051216125,43,0,0.7667063680943647
72,-0.004480598242277534,0.2997701168060303,49,0,0.7667063680943647
73,-0.043925520999948287,0.2986849844455719,50,0,0.7667063680943647
74,-0.022756823711155727,0.306539922952652,42,0,0.7667063680943647
75,-0.029649373972222115,0.3019903302192688,43,0,0.7667063680943647
76,-0.0905122076326903,0.302070677280426,51,0,0.7667063680943647
77,-0.02686973723855135,0.29641541838645935,45,0,0.7667063680943647
78,-0.057856660275661165,0.3003383278846741,56,0,0.7667063680943647
79,-0.03692930301994535,0.3048030436038971,47,0,0.7667063680943647
80,-0.01333948758913639,0.2976525127887726,52,0,0.7667063680943647
81,-0.01710170107900999,0.2986980676651001,47,0,0.7667063680943647
82,-0.046018670106713344,0.31072717905044556,43,0,0.7667063680943647
83,-0.03876008131732078,0.3054295778274536,46,0,0.7667063680943647
84,0.017528587570915577,0.30268025398254395,48,0,0.7667063680943647
85,-0.09900989840555985,0.3155174255371094,50,0,0.7667063680943647
86,-0.026135345066908622,0.30098676681518555,48,0,0.7667063680943647
87,-0.04964877138612889,0.2989642918109894,49,0,0.7667063680943647
88,-0.05474860583236141,0.3084229528903961,51,0,0.7667063680943647
89,-0.02650760981238487,0.31354600191116333,44,0,0.7667063680943647
90,-0.022044632575493273,0.29998263716697693,48,0,0.7667063680943647
91,-0.09330000951888517,0.30306312441825867,47,0,0.7667063680943647
92,-0.03851927252643361,0.30105388164520264,54,0,0.7667063680943647
93,-0.04774340415519829,0.2998240888118744,44,0,0.7667063680943647
94,-0.03338545336968646,0.30804985761642456,59,0,0.7667063680943647
95,-0.0374438441451761,0.3042895197868347,47,0,0.7667063680943647
96,-0.04023409797440758,0.3025630712509155,49,0,0.7667063680943647
97,-0.003687671875433285,0.3134344518184662,45,0,0.7667063680943647
98,-0.055457000538919,0.2991587519645691,45,0,0.7667063680943647
99,-0.05713897800236811,0.3068816661834717,44,0,0.7667063680943647
100,-0.012558611889645022,0.31664520502090454,59,0,0.7667063680943647
