iteration,cv_r2,test_r2,real_cv_r2,real_test_r2
1,-0.43762704388923357,-0.4998341809369955,0.7463980953610119,0.8538464835512931
2,-0.5495524218220506,-0.4391675892948206,0.7463980953610119,0.8538464835512931
3,-0.3874664780819168,-0.5863514086693742,0.7463980953610119,0.8538464835512931
4,-0.575595460100967,-0.35422920542849745,0.7463980953610119,0.8538464835512931
5,-0.5567733505822401,-0.5814921209324637,0.7463980953610119,0.8538464835512931
6,-0.4984571818640665,-0.46977473936380587,0.7463980953610119,0.8538464835512931
7,-0.5352218898057239,-0.5255724800375594,0.7463980953610119,0.8538464835512931
8,-0.4144526863254148,-0.12576720169013256,0.7463980953610119,0.8538464835512931
9,-0.574813711395217,-0.6106393746118073,0.7463980953610119,0.8538464835512931
10,-0.5557791350686365,-0.5616877488417023,0.7463980953610119,0.8538464835512931
11,-0.5069409564105214,-0.5498142480222987,0.7463980953610119,0.8538464835512931
12,-0.5204166193006391,-0.4872019039002584,0.7463980953610119,0.8538464835512931
13,-0.5167916363588434,-0.5424844170882948,0.7463980953610119,0.8538464835512931
14,-0.5795150223282965,-0.4632016482761754,0.7463980953610119,0.8538464835512931
15,-0.5623294332283456,-0.6218442423551565,0.7463980953610119,0.8538464835512931
16,-0.5037597210986406,-0.4095780423100708,0.7463980953610119,0.8538464835512931
17,-0.45953021089408985,-0.3887871826100109,0.7463980953610119,0.8538464835512931
18,-0.4132101209158744,-0.4996336640604899,0.7463980953610119,0.8538464835512931
19,-0.47332945357985673,-0.28541732979964385,0.7463980953610119,0.8538464835512931
20,-0.5219225752437315,-0.5636120996235294,0.7463980953610119,0.8538464835512931
21,-0.42909517757182414,-0.3954769609922679,0.7463980953610119,0.8538464835512931
22,-0.41739321966718845,-0.46085718105709605,0.7463980953610119,0.8538464835512931
23,-0.4571186950185487,-0.43461609081720476,0.7463980953610119,0.8538464835512931
24,-0.5731278521754101,-0.41141092073119134,0.7463980953610119,0.8538464835512931
25,-0.3720219990339848,-0.4389534420264183,0.7463980953610119,0.8538464835512931
26,-0.4683192858345556,-0.5644301798365541,0.7463980953610119,0.8538464835512931
27,-0.5816528342629671,-0.22947479507703106,0.7463980953610119,0.8538464835512931
28,-0.5784541185440929,-0.3508217565104883,0.7463980953610119,0.8538464835512931
29,-0.6360745058602305,-0.679076359392023,0.7463980953610119,0.8538464835512931
30,-0.5308425493608031,-0.3211263242580016,0.7463980953610119,0.8538464835512931
31,-0.5763564865647977,-0.38633255255951493,0.7463980953610119,0.8538464835512931
32,-0.5013040831820847,-0.5654567894823368,0.7463980953610119,0.8538464835512931
33,-0.5196221995283599,-0.6193718734128975,0.7463980953610119,0.8538464835512931
34,-0.5205830151377435,-0.723209047609717,0.7463980953610119,0.8538464835512931
35,-0.6016889823025403,-0.3932561185767143,0.7463980953610119,0.8538464835512931
36,-0.5582226625263814,-0.5562925429127226,0.7463980953610119,0.8538464835512931
37,-0.591260273997421,-0.711783836875691,0.7463980953610119,0.8538464835512931
38,-0.5508070842082475,-0.5961358174306206,0.7463980953610119,0.8538464835512931
39,-0.5257829362550973,-0.49920825597204543,0.7463980953610119,0.8538464835512931
40,-0.42570420516307994,-0.6123575311465275,0.7463980953610119,0.8538464835512931
41,-0.5468913025998822,-0.48839527140413574,0.7463980953610119,0.8538464835512931
42,-0.45720991183412296,-0.6071621326187158,0.7463980953610119,0.8538464835512931
43,-0.5376335985924438,-0.4992827549649699,0.7463980953610119,0.8538464835512931
44,-0.45640536449087554,-0.47049401143046987,0.7463980953610119,0.8538464835512931
45,-0.4707887436731243,-0.47386600726807937,0.7463980953610119,0.8538464835512931
46,-0.5091760714699112,-0.36005752801564417,0.7463980953610119,0.8538464835512931
47,-0.527371215982733,-0.36646689844704117,0.7463980953610119,0.8538464835512931
48,-0.48044625644894534,-0.44148597517775023,0.7463980953610119,0.8538464835512931
49,-0.5977224511399433,-0.3618954838544568,0.7463980953610119,0.8538464835512931
50,-0.5014571967448881,-0.5215875285203091,0.7463980953610119,0.8538464835512931
51,-0.5037443492216531,-0.3563879876662799,0.7463980953610119,0.8538464835512931
52,-0.48239988381197796,-0.505960011456762,0.7463980953610119,0.8538464835512931
53,-0.5272897928131911,-0.5919908245724907,0.7463980953610119,0.8538464835512931
54,-0.47089492334269745,-0.5436632836323778,0.7463980953610119,0.8538464835512931
55,-0.5792243039744773,-0.48732804249516626,0.7463980953610119,0.8538464835512931
56,-0.5421589946870917,-0.49891427531200994,0.7463980953610119,0.8538464835512931
57,-0.500486174130906,-0.5895002793871289,0.7463980953610119,0.8538464835512931
58,-0.5312173792762159,-0.3686271786137312,0.7463980953610119,0.8538464835512931
59,-0.44363145387643643,-0.3189443495518851,0.7463980953610119,0.8538464835512931
60,-0.4454259750938208,-0.5372723074762138,0.7463980953610119,0.8538464835512931
61,-0.5841177728205762,-0.7563570619675375,0.7463980953610119,0.8538464835512931
62,-0.6955392028041022,-0.7399711521501611,0.7463980953610119,0.8538464835512931
63,-0.48500511705680205,-0.3684016087309656,0.7463980953610119,0.8538464835512931
64,-0.4550667501855101,-0.6256024861618636,0.7463980953610119,0.8538464835512931
65,-0.4335289515108144,-0.7227926507152671,0.7463980953610119,0.8538464835512931
66,-0.5898801185291515,-0.4807892353347585,0.7463980953610119,0.8538464835512931
67,-0.5175340017841948,-0.6468671768460308,0.7463980953610119,0.8538464835512931
68,-0.566274743865196,-0.3422642435480714,0.7463980953610119,0.8538464835512931
69,-0.6036354220020682,-0.4072501004589639,0.7463980953610119,0.8538464835512931
70,-0.42505376456674837,-0.4774902504865317,0.7463980953610119,0.8538464835512931
