iteration,test_r2,best_val_loss,epochs,failed,real_test_r2
1,-0.07539378168537447,0.62665855884552,95,0,0.7039502662737753
2,-0.15217796068060485,0.6148000955581665,75,0,0.7039502662737753
3,-0.15148427658333308,0.6250044107437134,98,0,0.7039502662737753
4,-0.19087233504199674,0.6081734895706177,99,0,0.7039502662737753
5,-0.21905704953556104,0.6215133666992188,96,0,0.7039502662737753
6,-0.17020138293104803,0.6364387273788452,74,0,0.7039502662737753
7,-0.15688903366446505,0.603365957736969,97,0,0.7039502662737753
8,-0.031057317458434097,0.6249030828475952,85,0,0.7039502662737753
9,-0.1303402964936664,0.6236602663993835,89,0,0.7039502662737753
10,-0.10438631314187075,0.6246780157089233,73,0,0.7039502662737753
11,-0.12119753002742306,0.6234065294265747,68,0,0.7039502662737753
12,-0.1367720625490474,0.6226378083229065,73,0,0.7039502662737753
13,-0.1654580141054125,0.6343312859535217,80,0,0.7039502662737753
14,-0.12952399109396628,0.6155453324317932,100,0,0.7039502662737753
15,-0.08885235938670566,0.6308234333992004,84,0,0.7039502662737753
16,-0.09890336823216295,0.614452600479126,96,0,0.7039502662737753
17,-0.19197075410882003,0.6296238899230957,85,0,0.7039502662737753
18,-0.1558360963324812,0.6243830323219299,79,0,0.7039502662737753
19,-0.16213885904710135,0.6142926812171936,95,0,0.7039502662737753
20,-0.1324820170695027,0.6206867694854736,82,0,0.7039502662737753
21,-0.10736144168856399,0.6266635060310364,66,0,0.7039502662737753
22,-0.1386788692201053,0.6137122511863708,77,0,0.7039502662737753
23,-0.09904054230612402,0.6233747601509094,91,0,0.7039502662737753
24,-0.122372359099306,0.6341144442558289,107,0,0.7039502662737753
25,-0.07733006606539727,0.6173789501190186,91,0,0.7039502662737753
26,-0.19320579507015911,0.6211687922477722,73,0,0.7039502662737753
27,-0.1276073622206162,0.6186317205429077,95,0,0.7039502662737753
28,-0.1605014696179261,0.6325247287750244,79,0,0.7039502662737753
29,-0.07960114963367926,0.6236252188682556,84,0,0.7039502662737753
30,-0.10132889380148469,0.6171198487281799,90,0,0.7039502662737753
31,-0.10387983737659168,0.6254919171333313,87,0,0.7039502662737753
32,-0.11671656740921077,0.6341544985771179,92,0,0.7039502662737753
33,-0.16055763177683025,0.6217466592788696,78,0,0.7039502662737753
34,-0.15442442577641136,0.6283259987831116,86,0,0.7039502662737753
35,-0.13989128416160868,0.6352011561393738,98,0,0.7039502662737753
36,-0.10213923714190987,0.6198756098747253,84,0,0.7039502662737753
37,-0.19016762368156548,0.6170365810394287,92,0,0.7039502662737753
38,-0.12048394562380405,0.6330037713050842,74,0,0.7039502662737753
39,-0.08930347371806469,0.6166951656341553,85,0,0.7039502662737753
40,-0.08730988043431331,0.6301178932189941,95,0,0.7039502662737753
41,-0.14903429585455497,0.6221851706504822,84,0,0.7039502662737753
42,-0.13491898020988247,0.6083126664161682,81,0,0.7039502662737753
43,-0.1525919829568545,0.6378979086875916,75,0,0.7039502662737753
44,-0.06603613685041676,0.6223253011703491,70,0,0.7039502662737753
45,-0.10846576831049726,0.624914288520813,92,0,0.7039502662737753
46,-0.10107775129878971,0.6155714988708496,90,0,0.7039502662737753
47,-0.1218654797494263,0.6090960502624512,113,0,0.7039502662737753
48,-0.11534724568331756,0.6371533274650574,82,0,0.7039502662737753
49,-0.10561308933325675,0.617887020111084,98,0,0.7039502662737753
50,-0.10003532227742795,0.6215724349021912,92,0,0.7039502662737753
51,-0.12520015415159214,0.6194708943367004,79,0,0.7039502662737753
52,-0.12769496253763846,0.6153363585472107,77,0,0.7039502662737753
53,-0.18674569792205786,0.615113377571106,84,0,0.7039502662737753
54,-0.12116131541405761,0.6287563443183899,82,0,0.7039502662737753
55,-0.16256118372318018,0.6260329484939575,78,0,0.7039502662737753
56,-0.09341543373079375,0.6236327886581421,79,0,0.7039502662737753
57,-0.10789237879908575,0.6415458917617798,85,0,0.7039502662737753
58,-0.08638817578493874,0.6124435663223267,86,0,0.7039502662737753
59,-0.11659231296262629,0.6267246603965759,82,0,0.7039502662737753
60,-0.07871274862974786,0.624545156955719,88,0,0.7039502662737753
61,-0.12542712576003168,0.6279347538948059,67,0,0.7039502662737753
62,-0.05322520604777603,0.6146330237388611,97,0,0.7039502662737753
63,-0.09808133915232542,0.6217578053474426,95,0,0.7039502662737753
64,-0.18568134715001383,0.6194761395454407,79,0,0.7039502662737753
65,-0.06446747089185001,0.6178197264671326,105,0,0.7039502662737753
66,-0.10020027108970209,0.6162214279174805,116,0,0.7039502662737753
67,-0.11943029706883479,0.6276026368141174,123,0,0.7039502662737753
68,-0.18197831206153126,0.6203440427780151,84,0,0.7039502662737753
69,-0.10635568794747874,0.6220422983169556,70,0,0.7039502662737753
70,-0.1407098439445036,0.6275973916053772,78,0,0.7039502662737753
71,-0.16236521501741974,0.6297012567520142,80,0,0.7039502662737753
72,-0.09572054213578651,0.6224678754806519,86,0,0.7039502662737753
73,-0.05524278352733747,0.6227090358734131,69,0,0.7039502662737753
74,-0.12371521819922471,0.6356204152107239,71,0,0.7039502662737753
75,-0.10694755882865925,0.6190024018287659,78,0,0.7039502662737753
76,-0.11793675396688874,0.6244696974754333,78,0,0.7039502662737753
77,-0.050849038490978105,0.6165047883987427,69,0,0.7039502662737753
78,-0.12367103162105586,0.6142405867576599,96,0,0.7039502662737753
79,-0.09030600374019881,0.6159515976905823,109,0,0.7039502662737753
80,-0.07736322006221363,0.62208092212677,86,0,0.7039502662737753
81,-0.15095289120660227,0.615935742855072,96,0,0.7039502662737753
82,-0.07613069866856903,0.6205688118934631,75,0,0.7039502662737753
83,-0.13723047089353213,0.6247029900550842,64,0,0.7039502662737753
84,-0.09864610964207832,0.6240293383598328,92,0,0.7039502662737753
85,-0.16331640628853994,0.638325035572052,94,0,0.7039502662737753
86,-0.09422325882792637,0.6223049759864807,77,0,0.7039502662737753
87,-0.09336138836808106,0.5998812317848206,101,0,0.7039502662737753
88,-0.18048856306354155,0.608181893825531,96,0,0.7039502662737753
89,-0.13496834132849989,0.6220329999923706,90,0,0.7039502662737753
90,-0.1359666968625206,0.6227699518203735,88,0,0.7039502662737753
91,-0.10942932526656146,0.6159868240356445,93,0,0.7039502662737753
92,-0.10434436937938463,0.6155766248703003,81,0,0.7039502662737753
93,-0.14622954075841088,0.6190873980522156,73,0,0.7039502662737753
94,-0.0503680332834151,0.6097657084465027,100,0,0.7039502662737753
95,-0.15017317387725693,0.6305904388427734,90,0,0.7039502662737753
96,-0.15276196413272447,0.6115153431892395,80,0,0.7039502662737753
97,-0.13657804645003702,0.6265539526939392,85,0,0.7039502662737753
98,-0.20578305756370363,0.6229819655418396,66,0,0.7039502662737753
99,-0.14677261499805483,0.6216742396354675,91,0,0.7039502662737753
100,-0.13441050004061683,0.6281872987747192,63,0,0.7039502662737753
